EmployeeID,FirstName,LastName,Gender,Age,Department,JobTitle,HireDate,YearsAtCompany,Salary,PerformanceRating,Attrition,Education,MaritalStatus,Overtime,TrainingHours,SickDays,City
E102517,Daniel,Johnson,Female,37,IT,Data Analyst,2023-09-24,2.3,100120,2,No,Master,Divorced,No,36,5,Dallas
E102518,Susan,Anderson,Male,36,Finance,Financial Analyst,2020-12-11,5.1,83727,3,No,Associate,Married,No,11,7,Seattle
E102519,Michael,Jackson,Male,27,Marketing,Marketing Specialist,2022-09-10,3.3,80983,2,No,Master,Married,No,36,1,Chicago
E102520,Daniel,Moore,Male,34,Marketing,Marketing Manager,2018-08-09,7.4,78287,3,No,Associate,Divorced,No,46,9,Miami
E102521,Sarah,Davis,Female,30,Marketing,Marketing Manager,2015-06-01,10.6,84250,2,No,Bachelor,Single,Yes,22,3,Seattle
E102522,Sarah,Anderson,Male,43,Marketing,Marketing Manager,2014-09-19,11.3,68473,3,Yes,Associate,Single,Yes,34,8,Seattle
E102523,David,Williams,Female,28,Customer Support,Support Lead,2014-07-16,11.5,73601,3,Yes,Associate,Divorced,Yes,41,11,Dallas
E102524,Mary,Lopez,Male,40,Operations,Operations Manager,2024-09-29,1.3,88619,4,No,Master,Single,Yes,21,13,Seattle
E102525,William,Rodriguez,Male,30,Marketing,Marketing Specialist,2018-06-22,7.5,63189,5,No,High School,Married,No,51,2,Seattle
E102526,Lisa,Williams,Female,57,Finance,Accountant,2015-03-13,10.8,66000,4,No,Bachelor,Divorced,Yes,53,11,Chicago
E102527,James,Anderson,Male,24,HR,HR Specialist,2017-10-14,8.2,64244,3,No,Master,Married,Yes,58,7,Denver
E102528,Robert,Anderson,Male,53,HR,HR Specialist,2025-03-13,0.8,89451,3,Yes,High School,Divorced,Yes,13,15,Boston
E102529,Mary,Martin,Female,37,Sales,Sales Manager,2019-01-29,6.9,86524,3,Yes,Master,Married,Yes,39,15,Atlanta
E102530,Patricia,Wilson,Female,34,Marketing,Marketing Specialist,2012-01-24,13.9,58040,3,No,Associate,Divorced,Yes,36,4,Atlanta
E102531,Susan,Martin,Male,56,Marketing,Marketing Specialist,2019-08-29,6.3,79757,3,No,Bachelor,Divorced,Yes,27,8,Chicago
E102532,Michael,Jackson,Male,40,Sales,Sales Rep,2025-09-03,0.3,53223,5,No,Bachelor,Divorced,Yes,40,8,Phoenix
E102533,Karen,Gonzalez,Female,27,HR,HR Manager,2025-03-02,0.8,62915,5,No,Associate,Single,Yes,44,3,Atlanta
E102534,Patricia,Martin,Female,60,HR,HR Manager,2017-10-08,8.2,50086,3,Yes,Bachelor,Single,No,19,7,Seattle
E102535,Daniel,Gonzalez,Male,44,Sales,Sales Rep,2012-07-23,13.5,50354,3,No,Associate,Single,No,20,1,Miami
E102536,Lisa,Davis,Male,51,Marketing,Marketing Manager,2019-03-18,6.8,85281,4,No,High School,Single,No,21,8,Chicago
E102537,Sarah,Jackson,Male,52,Operations,Operations Analyst,2020-12-30,5,99114,3,Yes,High School,Divorced,Yes,31,11,Chicago
E102538,Karen,Rodriguez,Male,45,Marketing,Marketing Specialist,2020-10-07,5.2,95472,3,No,Associate,Divorced,No,34,0,Atlanta
E102539,Linda,Williams,Male,38,Customer Support,Support Agent,2023-09-10,2.3,69215,3,No,Bachelor,Divorced,Yes,24,1,Phoenix
E102540,Robert,Davis,Female,39,HR,HR Specialist,2021-12-16,4,55429,3,Yes,Bachelor,Married,Yes,7,6,Chicago
E102541,Sarah,Moore,Male,54,HR,HR Specialist,2023-11-30,2.1,73957,3,Yes,Master,Divorced,Yes,50,8,Boston
E102542,Michael,Jackson,Male,24,HR,HR Specialist,2023-12-06,2.1,57631,3,Yes,Associate,Divorced,Yes,17,15,Miami
E102543,Jennifer,Moore,Male,39,Sales,Sales Manager,2024-05-13,1.6,57069,3,No,Bachelor,Married,No,59,7,Miami
E102544,Mary,Martinez,Male,54,Operations,Operations Analyst,2025-03-04,0.8,91925,3,No,High School,Married,No,36,4,Phoenix
E102545,John,Smith,Male,60,IT,Data Analyst,2024-05-04,1.7,85664,3,No,Associate,Divorced,No,48,2,Boston
E102546,John,Rodriguez,Female,43,Marketing,Marketing Manager,2020-07-06,5.5,81998,2,No,High School,Single,No,58,11,Boston
E102547,Sarah,Martinez,Male,44,Sales,Sales Rep,2022-03-25,3.8,67470,3,No,Bachelor,Single,No,45,13,Atlanta
E102548,Daniel,Jackson,Female,34,Finance,Accountant,2025-02-20,0.9,103752,3,No,High School,Single,Yes,16,7,Miami
E102549,John,Rodriguez,Male,28,HR,HR Specialist,2019-06-03,6.6,86897,3,No,Bachelor,Divorced,Yes,1,4,Miami
E102550,William,Lopez,Female,49,HR,HR Manager,2024-03-24,1.8,88047,3,Yes,Bachelor,Married,Yes,19,9,Phoenix
E102551,Lisa,Gonzalez,Male,27,Marketing,Marketing Manager,2014-07-01,11.5,91067,3,No,Associate,Single,No,26,8,Phoenix
E102552,Mary,Brown,Male,45,HR,HR Specialist,2017-06-12,8.6,68508,4,No,Associate,Divorced,No,59,14,Dallas
E102553,Daniel,Hernandez,Female,48,IT,Data Analyst,2016-10-14,9.2,90091,3,No,Master,Married,No,38,8,Miami
E102554,Michael,Martinez,Female,35,IT,IT Support,2015-11-13,10.1,92413,5,No,Associate,Single,Yes,24,0,Boston
E102555,Mary,Smith,Male,46,IT,Data Analyst,2015-11-25,10.1,101020,3,No,Master,Single,Yes,53,3,Phoenix
E102556,Matthew,Rodriguez,Female,25,Sales,Sales Manager,2012-09-14,13.3,77913,3,Yes,Bachelor,Single,Yes,1,7,Atlanta
E102557,Lisa,Williams,Male,40,Sales,Sales Rep,2022-09-12,3.3,62520,5,No,Bachelor,Single,Yes,32,4,Chicago
E102558,David,Jackson,Female,49,Marketing,Marketing Specialist,2015-03-03,10.8,61220,3,No,High School,Single,No,4,7,Chicago
E102559,John,Williams,Male,50,Marketing,Marketing Specialist,2018-07-14,7.5,57149,4,No,Associate,Divorced,No,9,9,Dallas
E102560,Michael,Brown,Male,55,Finance,Accountant,2020-02-20,5.9,91912,3,No,Master,Divorced,No,36,4,Phoenix
E102561,Michael,Miller,Male,41,Customer Support,Support Lead,2022-09-10,3.3,53351,3,No,Master,Divorced,Yes,11,14,Seattle
E102562,David,Martin,Male,43,Sales,Sales Manager,2021-04-16,4.7,72356,4,No,Associate,Divorced,Yes,2,9,Atlanta
E102563,David,Thomas,Male,45,Sales,Sales Manager,2012-05-31,13.6,68238,2,No,Master,Divorced,No,12,14,Miami
E102564,Michael,Miller,Male,57,IT,IT Support,2016-12-20,9,110059,4,No,Master,Divorced,No,35,3,Atlanta
E102565,Susan,Martin,Male,27,IT,Data Analyst,2013-11-19,12.1,76355,2,Yes,Bachelor,Married,Yes,35,15,Atlanta
E102566,Patricia,Jones,Female,41,Operations,Operations Manager,2025-05-07,0.7,58264,4,No,High School,Married,No,58,12,Atlanta
E102567,Matthew,Williams,Male,31,IT,IT Support,2019-01-03,7,102149,5,Yes,High School,Divorced,Yes,21,0,Seattle
E102568,Patricia,Davis,Male,55,Marketing,Marketing Specialist,2018-05-02,7.7,76357,3,No,Master,Single,Yes,41,0,Atlanta
E102569,Linda,Smith,Female,46,HR,HR Manager,2016-03-20,9.8,58934,5,No,Associate,Single,Yes,57,5,Seattle
E102570,Thomas,Johnson,Female,45,IT,Data Analyst,2013-06-16,12.6,93612,5,No,Associate,Single,No,46,5,Seattle
E102571,Jennifer,Garcia,Female,31,Marketing,Marketing Specialist,2016-09-09,9.3,55456,4,No,Bachelor,Divorced,Yes,45,6,Boston
E102572,Karen,Miller,Female,26,Marketing,Marketing Specialist,2014-09-18,11.3,87217,2,No,Associate,Divorced,No,37,8,Phoenix
E102573,John,Thomas,Male,26,Finance,Financial Analyst,2016-07-02,9.5,74043,3,Yes,Master,Divorced,Yes,29,3,Dallas
E102574,Lisa,Taylor,Female,40,Customer Support,Support Agent,2022-12-26,3,47363,4,No,Associate,Single,No,32,11,Denver
E102575,Joseph,Wilson,Female,49,HR,HR Manager,2014-01-07,12,61905,4,No,Associate,Married,No,59,9,Seattle
E102576,Daniel,Davis,Male,33,Customer Support,Support Lead,2015-08-17,10.4,49892,3,No,Master,Single,No,34,2,Atlanta
E102577,Elizabeth,Thomas,Male,60,HR,HR Specialist,2016-03-07,9.8,47460,5,No,Bachelor,Married,Yes,16,7,Miami
E102578,David,Gonzalez,Male,39,IT,Software Engineer,2023-09-11,2.3,80203,3,No,Associate,Single,Yes,3,12,Dallas
E102579,John,Lopez,Female,53,Customer Support,Support Agent,2024-12-30,1,40474,5,No,Associate,Married,Yes,40,6,Phoenix
E102580,Patricia,Rodriguez,Female,33,HR,HR Specialist,2023-03-04,2.8,59762,4,No,Master,Divorced,No,8,10,Dallas
E102581,Linda,Hernandez,Female,29,Finance,Financial Analyst,2021-10-25,4.2,83433,2,No,Associate,Married,No,30,1,Dallas
E102582,John,Brown,Female,43,Marketing,Marketing Manager,2015-11-28,10.1,58619,3,Yes,High School,Single,No,20,13,Denver
E102583,Thomas,Wilson,Male,58,Marketing,Marketing Specialist,2018-12-19,7,83948,2,No,Associate,Divorced,Yes,57,8,Seattle
E102584,John,Gonzalez,Male,23,Marketing,Marketing Specialist,2024-12-05,1.1,85556,3,No,Associate,Married,No,31,14,Boston
E102585,James,Taylor,Female,33,Marketing,Marketing Manager,2024-07-25,1.4,76073,3,Yes,High School,Single,Yes,46,10,Miami
E102586,Patricia,Thomas,Male,23,Operations,Operations Analyst,2019-08-15,6.4,88536,5,No,Associate,Divorced,Yes,53,12,Dallas
E102587,Matthew,Martinez,Male,48,Operations,Operations Analyst,2021-07-17,4.5,65288,2,No,Associate,Married,No,35,10,Denver
E102588,Linda,Thomas,Female,56,Finance,Financial Analyst,2019-03-14,6.8,101316,3,Yes,Associate,Divorced,Yes,23,9,Boston
E102589,Matthew,Lopez,Male,31,IT,IT Support,2018-01-16,8,93354,4,No,High School,Divorced,No,32,12,Boston
E102590,Mary,Garcia,Female,25,Customer Support,Support Lead,2014-11-01,11.2,79490,3,Yes,Bachelor,Single,No,32,4,Seattle
E102591,David,Rodriguez,Male,37,Operations,Operations Manager,2020-05-07,5.7,56670,5,No,Master,Married,No,28,13,Dallas
E102592,Jennifer,Taylor,Male,29,Marketing,Marketing Manager,2022-04-22,3.7,89178,4,No,Master,Single,Yes,16,1,Phoenix
E102593,Michael,Rodriguez,Male,28,Marketing,Marketing Manager,2013-12-19,12,65008,4,No,High School,Divorced,Yes,9,5,Chicago
E102594,Karen,Jackson,Male,38,Operations,Operations Analyst,2018-04-20,7.7,57270,3,No,High School,Single,Yes,52,12,Atlanta
E102595,Jennifer,Jones,Male,38,Marketing,Marketing Manager,2022-01-26,3.9,92077,3,No,High School,Married,No,58,13,Chicago
E102596,Patricia,Smith,Male,38,Operations,Operations Analyst,2024-08-25,1.4,89947,3,No,High School,Single,Yes,9,5,Phoenix
E102597,Linda,Gonzalez,Male,51,HR,HR Specialist,2020-12-09,5.1,58731,3,No,Master,Divorced,No,53,12,Phoenix
E102598,Mary,Gonzalez,Male,23,Marketing,Marketing Manager,2016-02-12,9.9,82289,4,No,High School,Married,Yes,48,9,Boston
E102599,Elizabeth,Martin,Male,30,Operations,Operations Analyst,2023-10-09,2.2,91277,3,No,Associate,Married,No,2,8,Miami
E102600,Jennifer,Lopez,Male,53,IT,Data Analyst,2013-01-22,13,75720,2,No,Associate,Married,Yes,42,8,Atlanta
E102601,William,Williams,Female,26,Marketing,Marketing Manager,2018-09-11,7.3,56136,4,Yes,High School,Single,No,5,5,Seattle
E102602,Sarah,Smith,Female,31,Finance,Financial Analyst,2020-09-06,5.3,100934,2,Yes,Associate,Married,Yes,0,8,Dallas
E102603,Jennifer,Davis,Male,53,Sales,Sales Manager,2022-05-06,3.7,87457,3,No,Associate,Married,Yes,23,8,Seattle
E102604,Karen,Johnson,Female,26,Sales,Sales Rep,2019-06-06,6.6,54320,4,No,High School,Divorced,No,54,13,Denver
E102605,Jessica,Martin,Female,48,IT,Data Analyst,2020-07-21,5.5,113872,3,No,High School,Married,No,15,13,Phoenix
E102606,William,Anderson,Male,29,HR,HR Specialist,2024-06-10,1.6,83620,5,Yes,Master,Divorced,No,58,3,Boston
E102607,Jennifer,Jackson,Female,45,IT,Data Analyst,2015-04-19,10.7,110925,3,No,Bachelor,Single,Yes,46,15,Denver
E102608,David,Moore,Male,34,HR,HR Manager,2022-12-19,3,89308,4,No,Associate,Divorced,Yes,6,11,Chicago
E102609,James,Hernandez,Male,33,Sales,Sales Rep,2019-07-24,6.4,56931,3,No,High School,Divorced,Yes,32,14,Boston
E102610,Elizabeth,Hernandez,Male,42,Customer Support,Support Agent,2024-06-03,1.6,42736,2,Yes,High School,Married,Yes,42,14,Boston
E102611,Elizabeth,Martinez,Female,53,Marketing,Marketing Manager,2014-08-18,11.4,80941,3,Yes,Bachelor,Divorced,Yes,10,2,Phoenix
E102612,Michael,Taylor,Male,57,HR,HR Manager,2013-10-31,12.2,53089,3,No,Bachelor,Married,No,49,6,Dallas
E102613,John,Martin,Female,30,Operations,Operations Analyst,2022-10-13,3.2,93673,4,No,High School,Single,No,60,1,Chicago
E102614,Linda,Hernandez,Male,55,Customer Support,Support Agent,2025-10-29,0.2,61744,4,No,Bachelor,Married,Yes,38,5,Chicago
E102615,Jennifer,Martin,Female,44,IT,Data Analyst,2012-06-16,13.6,98726,3,No,High School,Divorced,No,60,8,Seattle
E102616,Linda,Hernandez,Male,22,Sales,Sales Rep,2022-10-07,3.2,59185,2,No,Associate,Divorced,No,57,9,Denver
E102617,Matthew,Miller,Female,59,Sales,Sales Rep,2013-03-27,12.8,78683,3,No,High School,Single,No,47,8,Seattle
E102618,Susan,Smith,Female,50,IT,Data Analyst,2017-04-29,8.7,96814,3,No,Bachelor,Married,No,48,13,Miami
E102619,Linda,Taylor,Male,31,HR,HR Manager,2013-04-20,12.7,64268,4,Yes,Associate,Single,No,41,10,Atlanta
E102620,Matthew,Lopez,Male,29,HR,HR Specialist,2022-05-03,3.7,84405,5,Yes,Master,Divorced,No,23,10,Dallas
E102621,James,Jackson,Male,27,HR,HR Manager,2016-01-06,10,71598,5,No,Bachelor,Single,No,15,5,Phoenix
E102622,Matthew,Gonzalez,Male,23,Customer Support,Support Agent,2021-09-26,4.3,63553,3,Yes,Bachelor,Divorced,Yes,49,4,Denver
E102623,Lisa,Lopez,Female,32,Sales,Sales Manager,2025-09-23,0.3,60109,4,No,Associate,Married,Yes,10,13,Phoenix
E102624,Joseph,Davis,Male,53,Marketing,Marketing Specialist,2021-12-15,4,71372,3,No,Bachelor,Married,No,25,3,Chicago
E102625,Thomas,Thomas,Male,48,Customer Support,Support Agent,2014-01-11,12,36669,2,No,Bachelor,Divorced,Yes,45,9,Atlanta
E102626,Jessica,Moore,Female,41,IT,IT Support,2020-12-13,5.1,105811,4,No,Master,Single,Yes,28,4,Denver
E102627,Jessica,Jackson,Male,23,Customer Support,Support Agent,2016-01-11,10,55510,5,No,Associate,Single,No,4,0,Boston
E102628,Linda,Brown,Female,51,Marketing,Marketing Manager,2024-06-21,1.5,53341,3,No,High School,Married,Yes,12,6,Atlanta
E102629,Daniel,Gonzalez,Male,55,Marketing,Marketing Specialist,2019-06-02,6.6,80528,3,No,High School,Married,No,45,0,Chicago
E102630,Thomas,Smith,Female,52,Sales,Sales Rep,2017-05-29,8.6,76979,3,No,Master,Married,No,42,0,Denver
E102631,Matthew,Wilson,Female,47,Customer Support,Support Lead,2013-02-26,12.9,35085,5,No,Bachelor,Single,No,56,4,Seattle
E102632,Joseph,Gonzalez,Female,51,Sales,Sales Rep,2022-12-14,3.1,52006,4,No,Associate,Married,Yes,45,4,Dallas
E102633,James,Johnson,Female,41,Sales,Sales Manager,2025-09-15,0.3,52759,3,No,Associate,Divorced,Yes,48,6,Atlanta
E102634,John,Hernandez,Male,27,Customer Support,Support Lead,2012-11-04,13.2,43243,4,No,Bachelor,Married,No,32,7,Atlanta
E102635,Joseph,Lopez,Male,39,Sales,Sales Manager,2013-11-18,12.1,73501,3,No,Bachelor,Divorced,No,58,10,Chicago
E102636,William,Martin,Male,39,Sales,Sales Manager,2018-09-01,7.3,51608,3,Yes,Master,Divorced,Yes,10,13,Denver
E102637,Lisa,Williams,Male,44,Marketing,Marketing Manager,2024-05-30,1.6,78306,4,No,Master,Single,No,8,1,Chicago
E102638,Karen,Hernandez,Female,47,Finance,Accountant,2012-02-23,13.9,84276,5,No,Bachelor,Single,No,44,4,Denver
E102639,Linda,Moore,Female,55,IT,Data Analyst,2024-08-01,1.4,107788,3,Yes,Master,Divorced,No,44,7,Atlanta
E102640,James,Thomas,Male,53,Finance,Accountant,2013-05-26,12.6,88788,3,No,Master,Divorced,No,56,0,Seattle
E102641,Mary,Wilson,Female,44,Marketing,Marketing Manager,2015-03-04,10.8,57978,3,No,Master,Single,No,36,14,Boston
E102642,Robert,Lopez,Male,24,IT,Data Analyst,2020-10-21,5.2,117521,3,No,Master,Divorced,No,30,4,Dallas
E102643,Joseph,Thomas,Male,34,Operations,Operations Analyst,2012-10-13,13.2,77802,2,No,Master,Divorced,Yes,16,11,Denver
E102644,Thomas,Lopez,Male,28,Marketing,Marketing Manager,2018-02-27,7.8,77137,2,No,Bachelor,Single,No,34,5,Phoenix
E102645,Daniel,Hernandez,Female,45,Operations,Operations Manager,2018-06-22,7.5,63562,4,No,High School,Single,No,17,12,Phoenix
E102646,David,Wilson,Male,38,Sales,Sales Manager,2014-11-03,11.2,81113,4,No,Bachelor,Divorced,Yes,23,11,Atlanta
E102647,Elizabeth,Martin,Female,22,Sales,Sales Rep,2016-08-24,9.4,65821,5,No,Master,Married,No,35,8,Phoenix
E102648,John,Jackson,Female,56,HR,HR Manager,2016-01-25,9.9,87838,4,No,Master,Divorced,Yes,40,6,Chicago
E102649,Jennifer,Wilson,Male,23,Customer Support,Support Agent,2012-03-13,13.8,59552,4,No,Bachelor,Single,No,8,11,Boston
E102650,Joseph,Brown,Female,40,IT,Software Engineer,2015-04-30,10.7,118481,3,No,Master,Single,Yes,24,1,Chicago
E102651,Robert,Johnson,Female,45,Customer Support,Support Agent,2015-08-06,10.4,51588,3,No,Master,Divorced,Yes,41,1,Phoenix
E102652,Joseph,Wilson,Female,33,Marketing,Marketing Specialist,2019-06-23,6.5,72897,4,No,Associate,Single,Yes,6,6,Denver
E102653,Susan,Hernandez,Male,56,Marketing,Marketing Specialist,2019-04-26,6.7,85108,4,No,High School,Divorced,No,29,2,Miami
E102654,Matthew,Thomas,Female,45,IT,Data Analyst,2012-08-06,13.4,93751,3,Yes,High School,Divorced,No,54,11,Chicago
E102655,Jessica,Hernandez,Male,50,HR,HR Specialist,2020-10-02,5.3,68866,4,No,High School,Married,Yes,55,12,Phoenix
E102656,Jennifer,Miller,Male,30,Operations,Operations Analyst,2013-10-31,12.2,99207,2,No,Bachelor,Married,Yes,9,12,Chicago
E102657,Thomas,Lopez,Female,44,Sales,Sales Rep,2020-09-10,5.3,73598,4,No,Associate,Divorced,No,25,5,Atlanta
E102658,Elizabeth,Brown,Female,58,IT,IT Support,2025-01-31,0.9,99580,5,No,Master,Married,Yes,34,9,Denver
E102659,Susan,Gonzalez,Male,56,Marketing,Marketing Specialist,2021-05-12,4.6,78876,3,No,Bachelor,Single,No,13,7,Boston
E102660,Susan,Garcia,Male,32,Customer Support,Support Lead,2014-07-08,11.5,69890,4,No,High School,Married,No,10,8,Chicago
E102661,William,Jackson,Female,33,IT,Data Analyst,2024-02-20,1.9,108839,5,No,Master,Single,Yes,20,8,Chicago
E102662,Lisa,Gonzalez,Male,58,IT,IT Support,2022-05-18,3.6,102445,3,No,Bachelor,Married,No,48,0,Chicago
E102663,Daniel,Davis,Female,35,HR,HR Specialist,2012-05-14,13.6,49270,4,No,Master,Divorced,No,26,12,Dallas
E102664,Patricia,Davis,Male,58,Operations,Operations Analyst,2023-02-07,2.9,70537,3,No,Master,Single,Yes,41,5,Miami
E102665,Joseph,Thomas,Female,27,Customer Support,Support Agent,2019-12-19,6,38281,5,No,Associate,Divorced,Yes,22,10,Miami
E102666,Karen,Davis,Female,39,Sales,Sales Manager,2012-07-31,13.4,76841,5,No,Master,Divorced,Yes,4,7,Phoenix
E102667,Sarah,Lopez,Female,33,Marketing,Marketing Manager,2023-07-09,2.5,64213,3,No,Associate,Single,No,1,6,Atlanta
E102668,Linda,Martinez,Female,22,Customer Support,Support Lead,2024-08-03,1.4,35701,4,No,High School,Divorced,Yes,32,14,Boston
E102669,Joseph,Lopez,Female,27,IT,Software Engineer,2016-10-02,9.3,116737,4,No,Master,Married,No,23,7,Boston
E102670,Matthew,Davis,Male,46,IT,Data Analyst,2019-09-29,6.3,75618,4,Yes,Master,Divorced,Yes,23,1,Phoenix
E102671,Joseph,Lopez,Female,32,IT,IT Support,2024-01-08,2,111131,5,No,Bachelor,Married,No,37,10,Dallas
E102672,Sarah,Wilson,Female,31,Finance,Accountant,2017-10-05,8.2,99951,4,No,Master,Married,Yes,4,0,Miami
E102673,Robert,Smith,Male,24,Marketing,Marketing Manager,2018-01-29,7.9,91986,4,No,Master,Single,No,16,4,Boston
E102674,Sarah,Hernandez,Female,59,IT,Data Analyst,2014-04-03,11.8,107134,5,No,Bachelor,Single,No,43,3,Phoenix
E102675,Michael,Anderson,Female,33,Customer Support,Support Lead,2023-05-09,2.7,71380,3,Yes,Master,Divorced,Yes,25,7,Seattle
E102676,Daniel,Thomas,Male,29,Marketing,Marketing Manager,2021-05-20,4.6,83382,3,No,Master,Divorced,No,24,8,Denver
E102677,Patricia,Smith,Male,30,IT,Software Engineer,2023-02-20,2.9,100039,3,No,Associate,Divorced,No,9,10,Denver
E102678,Daniel,Martin,Male,25,Operations,Operations Manager,2023-12-11,2.1,99029,5,No,High School,Single,No,33,0,Miami
E102679,David,Martinez,Female,60,Sales,Sales Manager,2012-02-09,13.9,65027,3,No,Associate,Single,Yes,36,8,Boston
E102680,Susan,Hernandez,Female,54,Operations,Operations Analyst,2016-06-11,9.6,58576,3,Yes,High School,Divorced,Yes,25,0,Atlanta
E102681,James,Johnson,Female,56,Sales,Sales Manager,2019-08-16,6.4,53847,2,No,Master,Divorced,Yes,26,14,Denver
E102682,Matthew,Wilson,Female,52,Finance,Accountant,2018-09-28,7.3,80955,3,No,Master,Single,No,11,13,Boston
E102683,Joseph,Lopez,Male,58,Finance,Accountant,2012-05-31,13.6,89561,4,No,High School,Single,Yes,1,9,Phoenix
E102684,Robert,Williams,Male,23,Operations,Operations Analyst,2016-10-29,9.2,76700,3,No,Associate,Divorced,Yes,41,1,Phoenix
E102685,Jessica,Moore,Female,43,Finance,Accountant,2016-02-13,9.9,60937,5,Yes,Master,Single,Yes,41,11,Phoenix
E102686,William,Miller,Male,51,Marketing,Marketing Specialist,2025-05-07,0.7,77434,3,No,Bachelor,Single,No,6,7,Seattle
E102687,John,Martin,Male,36,Sales,Sales Rep,2014-10-07,11.2,62859,3,No,High School,Divorced,Yes,7,7,Boston
E102688,Susan,Moore,Male,36,Customer Support,Support Lead,2020-09-30,5.3,61957,2,No,Master,Single,No,12,4,Atlanta
E102689,Jessica,Garcia,Female,56,Sales,Sales Rep,2013-01-06,13,75948,3,No,Master,Married,No,41,0,Atlanta
E102690,Linda,Smith,Female,58,Marketing,Marketing Manager,2012-07-14,13.5,75364,3,No,Associate,Single,Yes,49,10,Denver
E102691,Sarah,Miller,Male,60,Marketing,Marketing Manager,2013-10-03,12.3,64391,5,No,Master,Married,Yes,2,14,Seattle
E102692,Linda,Moore,Male,22,IT,Data Analyst,2025-10-22,0.2,103427,4,No,High School,Divorced,Yes,57,11,Miami
E102693,Elizabeth,Martin,Female,22,Finance,Accountant,2019-03-22,6.8,95310,4,No,Master,Single,No,21,9,Dallas
E102694,Karen,Moore,Male,33,Sales,Sales Rep,2019-01-31,6.9,79416,3,No,Associate,Married,No,40,13,Denver
E102695,Michael,Davis,Male,36,Sales,Sales Rep,2016-11-11,9.1,54738,3,No,High School,Single,Yes,51,2,Phoenix
E102696,Michael,Martin,Female,38,HR,HR Specialist,2016-09-15,9.3,48379,3,No,High School,Divorced,No,22,10,Boston
E102697,Robert,Garcia,Male,47,Operations,Operations Analyst,2013-12-31,12,78974,3,No,Master,Married,No,33,14,Phoenix
E102698,Linda,Smith,Female,39,HR,HR Manager,2022-01-18,4,79118,3,Yes,High School,Divorced,Yes,6,11,Miami
E102699,Robert,Davis,Male,39,IT,IT Support,2019-07-02,6.5,91112,3,No,Associate,Divorced,No,18,8,Atlanta
E102700,James,Rodriguez,Female,30,IT,Data Analyst,2025-03-29,0.8,85536,5,No,Associate,Single,No,60,12,Seattle
